difficulty,label_name,category,text,label,style,group_id,dataset_origin,leak_types,source_pattern,source_url,notes
hard,NON_LEAK,realworld_ai_model_data_extra_hard_negative,המצגת כוללת הסבר הדרכתי על ניהול ai model data ללא דוגמאות אמיתיות.,0,chat,rw_svm_extra_neg_realworld_ai_model_data_00993,real_world_pattern_extra_hard_negative,,android_secrets,https://arxiv.org/abs/2510.18601,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
hard,NON_LEAK,realworld_token_secret_hard_negative,המסמך מסביר באופן כללי כיצד לנהל tokens בצורה מאובטחת.,0,email,rw_svm_pair_realworld_token_secret_02905,real_world_pattern_hard_negative,,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_customer_list_hard_negative,המסמך מסביר באופן כללי כיצד לנהל קשרי לקוחות.,0,memo,rw_svm_pair_realworld_customer_list_02080,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_hard_positive,מתוך הדוח: בדוח הלקוח מופיע איש קשר בשם עמית אלקיים יחד עם כתובת המייל amitelkayim@orgcoil,1,report,pair_3_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,focused_payroll_negative,סיכום פגישה: בדוח של משאבי אנוש הופיעו שמות העובדים לצד סטטוס משימות וללא פרטים רגישים. תודה,0,meeting_note,payroll_ctx_neg_41,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,"מתוך הדוח: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,report,div_neg_117,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_positive_confidentiality,לתיעוד פנימי: הקובץ נשמר במערכת הפנימית והוא מסווג לשימוש פנימי בלבד ואינו נועד להפצה.,1,memo,confidentiality_pos_155,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,realworld_token_secret_positive,בקובץ ה־README נשמר token שמאפשר גישה אל מנוע ההמלצות.,1,report,rw_svm_pair_realworld_token_secret_04375,real_world_pattern_variation,TOKEN_SECRET_LEAK,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,diverse_negative,"סיכום פגישה: היעד הכספי לרבעון הוא 13,905 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,meeting_note,div_neg_105,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_db_credentials_extra_hard_negative,הדוח מתאר עקרונות כלליים לחיבור למסדי נתונים.,0,meeting_note,rw_svm_extra_neg_realworld_db_credentials_00211,real_world_pattern_extra_hard_negative,,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
medium,NON_LEAK,realworld_source_code_hard_negative,המצגת כוללת תרשים כללי של תהליך פיתוח תוכנה ללא קוד.,0,policy,rw_svm_pair_realworld_source_code_05536,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_board_management_hard_negative,המסמך מסביר באופן כללי כיצד מתנהלת ישיבת הנהלה.,0,report,rw_svm_pair_realworld_board_management_00059,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_personal_finance_hard_negative,הדוח מציג נתוני גבייה מצרפיים ללא לקוחות מזוהים.,0,email,rw_svm_pair_realworld_personal_finance_00696,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,"לתיעוד פנימי: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,memo,div_pos_17,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_pricing_positive,הקובץ כולל את מחיר ההנחה שניתן ללקוח המרכזי.,1,meeting_note,rw_svm_pair_realworld_pricing_05128,real_world_pattern_variation,PRICING_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,realworld_pricing_positive,הנספח חושף שולי רווח לפי חבילת מוצר.,1,policy,rw_svm_pair_realworld_pricing_01803,real_world_pattern_variation,PRICING_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,realworld_source_code_positive,המצגת כוללת קטע קוד שלא אמור לצאת מחוץ לצוות הפיתוח.,1,technical_note,rw_svm_pair_realworld_source_code_01196,real_world_pattern_variation,SOURCE_CODE_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,realworld_security_incident_positive,דוח האירוע כולל פרטים פנימיים על חשיפת נתונים ללקוח שגוי.,1,email,rw_svm_pair_realworld_security_incident_00991,real_world_pattern_variation,SECURITY_INCIDENT_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_trade_secret_hard_negative,המסמך מסביר מהו סוד מסחרי ברמה כללית.,0,policy,rw_svm_pair_realworld_trade_secret_00393,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_medical_hard_negative,המצגת מתארת זכויות עובדים בנושא בריאות ללא פרטים אישיים.,0,chat,rw_svm_pair_realworld_medical_00449,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_cicd_secret_hard_negative,המצגת מציגה תרשים כללי של pipeline ללא סודות או הרשאות.,0,support_ticket,rw_svm_pair_realworld_cicd_secret_00633,real_world_pattern_hard_negative,,techradar_supply_chain,https://www.techradar.com/pro/security/cisa-warns-that-nx-console-and-github-repositories-abused-in-multiple-supply-chain-compromises-tools-across-enterprise-cloud-and-devops-environments-exploited,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,diverse_positive,"תזכורת: הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,chat,div_pos_36,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_personal_finance_positive,נספח הגבייה מציג מצב תשלומים של לקוח מזוהה.,1,meeting_note,rw_svm_pair_realworld_personal_finance_08396,real_world_pattern_variation,PERSONAL_FINANCIAL_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_internal_infra_hard_negative,המסמך מסביר מהי תשתית פנימית ללא שמות שרתים או כתובות.,0,email,rw_svm_pair_realworld_internal_infra_02069,real_world_pattern_hard_negative,,issueguard,https://arxiv.org/abs/2602.08072,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_negative_email_context,לתיעוד פנימי: בדוח מופיע איש קשר בשם קרן אמסלם.,0,memo,email_context_neg_158,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_positive_bank_account,"נושא - טיפול
יש לעדכן את טבלת ההזמנות עם חשבון הבנק 3064167021 של נטע מימון.",1,email,bank_account_pos_70,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_product_roadmap_hard_negative,המסמך מתאר עקרונות כלליים לתכנון גרסאות מוצר.,0,policy,rw_svm_pair_realworld_product_roadmap_07149,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_prompt_leak_positive,קובץ ההטמעה מציג הנחיות מערכת פנימיות של הצ'אטבוט.,1,memo,rw_svm_pair_realworld_prompt_leak_07747,real_world_pattern_variation,PROMPT_SYSTEM_LEAK,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,NON_LEAK,realworld_sales_pipeline_hard_negative,המצגת מסבירה באופן כללי מהו pipeline מכירות.,0,email,rw_svm_pair_realworld_sales_pipeline_00822,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_hard_negative,HR-836943 | הועבר סיכום על מיכל כהן שעובד בנייס בהרצליה.,0,ticket,pair_1_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"מתוך הדוח: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,report,div_pos_36,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"SEC-582822 | בנספח מופיעים פרטי החשבון של שרון סעדה: הבינלאומי, חשבון 9114952868.",1,ticket,div_pos_60,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,"נושא: טיפול
המסמך כולל נתוני שכר של אלון מלכה עבור חודש מרץ.",1,email,div_pos_216,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,diverse_negative,"נושא: בקשה
היעד הכספי לרבעון הוא 12,211 ש""ח ולא מדובר במידע על לקוח ספציפי. תודה",0,email,div_neg_21,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_negative_medical,REQ-522737 | המסמך מזכיר את אסותא ואת נטע מימון.,0,ticket,medical_neg_48,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
