difficulty,label_name,category,text,label,style,group_id
hard,NON_LEAK,diverse_negative,סיכום פגישה: שם העובד שרון סעדה מופיע במצגת הפנימית ללא פרטים נוספים.,0,meeting_note,div_neg_242
medium,LEAK,diverse_positive,"SEC-582822 | בנספח מופיעים פרטי החשבון של שרון סעדה: הבינלאומי, חשבון 9114952868.",1,ticket,div_pos_60
hard,LEAK,diverse_positive,תזכורת: נא לשמור על סודיות: תוכנית ההשקה של מערכת קשת וקוד השם מיזם תמר מצורפים.,1,chat,div_pos_36
hard,NON_LEAK,focused_payroll_negative,לתיעוד פנימי: בנספח מופיעים שמות העובדים לפי מחלקה ללא נתוני שכר או בונוסים.,0,memo,payroll_ctx_neg_74
medium,NON_LEAK,diverse_negative,"נושא: בקשה
הפגישה עם סמנכ""לית כספים תתקיים ביום ראשון בירושלים. תודה",0,email,div_neg_1
hard,LEAK,paired_positive_hr_salary,"נושא: טיפול
המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,email,hr_salary_pos_91
hard,LEAK,paired_positive_medical,SR-280537 | המסמך מזכיר את אסותא ואת יעל לוי וכולל גם אבחנה של פציעת גב.,1,ticket,medical_pos_186
hard,LEAK,focused_payroll_positive,"נושא: טיפול
בטבלת הנהלה הוצגו שמות העובדים יחד עם שכר, בונוסים וסכומי הטבה.",1,email,payroll_ctx_pos_35
hard,LEAK,diverse_positive,SR-947204 | נא לשמור על סודיות: תוכנית ההשקה של מוצר הדס וקוד השם תוכנית רימון מצורפים.,1,ticket,div_pos_45
hard,NON_LEAK,paired_negative_email_context,סיכום פגישה: בדוח מופיע איש קשר בשם עדי שלום.,0,meeting_note,email_context_neg_128
medium,LEAK,diverse_positive,"נושא: בקשה
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,email,div_pos_24
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 5359875911.,0,meeting_note,pair_5_neg
hard,NON_LEAK,paired_negative_person_context,מתוך הדוח: הועבר סיכום על אילן שבתאי שעובד במנורה בחיפה.,0,report,person_context_neg_182
hard,NON_LEAK,diverse_negative,"נושא: טיפול
המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.",0,email,div_neg_243
hard,LEAK,confidential_context_positive,סיכום פגישה: הוצג סיכום התקדמות עבור מודול ברק ליום 24/4/2026 בקובץ חסוי לשימוש פנימי בלבד נא לא להעביר הלאה,1,meeting_note,conf_ctx_pos_34
hard,LEAK,diverse_positive,"סיכום פגישה: פרטי הקשר של אילן שבתאי: מייל ilan.shabtai@gmail.com, טלפון 0567434100.",1,meeting_note,div_pos_227
hard,NON_LEAK,paired_negative_email_context,FIN-339187 | בדוח מופיע איש קשר בשם לימור סויסה.,0,ticket,email_context_neg_41
medium,NON_LEAK,diverse_negative,תזכורת - המערכת החדשה תושק ב18/7/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,chat,div_neg_13
hard,NON_LEAK,diverse_negative,REQ-204791 | מספר הקריאה הוא HR-226693 ויש לעקוב אחריו מול פיתוח.,0,ticket,div_neg_50
hard,LEAK,paired_hard_positive,"נושא: מעקב
הפגישה עם טל אוחנה נקבעה ל26/6/2026 בנתניה, ובמסמך צורף גם הטלפון 0598411077.",1,email,pair_2_pos
medium,LEAK,diverse_positive,מתוך הדוח - בדוח משאבי האנוש מופיעים נתוני השכר של שרון סעדה עבור חודש מרץ.,1,report,div_pos_2
medium,NON_LEAK,diverse_negative,שולח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,chat,div_neg_41
hard,LEAK,focused_payroll_positive,"מתוך הדוח: הקובץ הפנימי מכיל רשימת עובדים, שכר חודשי, בונוסים ותאריכי קידום.",1,report,payroll_ctx_pos_19
hard,NON_LEAK,paired_hard_negative,לתיעוד פנימי: בדוח הלקוח מופיע איש קשר בשם מיכל כהן,0,memo,pair_3_neg
hard,LEAK,confidential_context_positive,"נושא: מעקב
נבחנה גרסת ההשקה של פרויקט נוגה ביום 15/11/2026 במסמך רגיש שאין לשתף מחוץ למחלקה. נא לא להעביר הלאה",1,email,conf_ctx_pos_42
hard,NON_LEAK,paired_negative_meeting_phone,INC-169562 | הפגישה עם מאיה ביטון נקבעה ל19/4/2026 בראשון לציון.,0,ticket,meeting_phone_neg_111
hard,LEAK,paired_hard_positive,מתוך הדוח - בדוח הלקוח מופיע איש קשר בשם ליאור מלכה יחד עם כתובת המייל liormalka@outlookcom,1,report,pair_3_pos
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: מספר הקריאה הוא HR-754326 ויש לעקוב אחריו מול אבטחת מידע.,0,memo,div_neg_249
hard,NON_LEAK,diverse_negative,סיכום פגישה: שם העובד ניר ביטון מופיע במצגת הפנימית ללא פרטים נוספים.,0,meeting_note,div_neg_115
medium,LEAK,diverse_positive,"לתיעוד פנימי - הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,memo,div_pos_24
hard,LEAK,paired_positive_confidentiality,SR-073197 | הקובץ נשמר במערכת הפנימית והוא מסווג לשימוש פנימי בלבד ואינו נועד להפצה. תודה,1,ticket,confidentiality_pos_135
hard,NON_LEAK,paired_negative_bank_account,FIN-036289 | יש לעדכן את טבלת ההזמנות עבור דוד כהן.,0,ticket,bank_account_neg_198
hard,NON_LEAK,diverse_negative,מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום. תודה,0,report,div_neg_104
hard,NON_LEAK,paired_hard_negative,REQ-120996 | במצגת הופיעו שמות העובדים לצורך חלוקת משימות.,0,ticket,pair_7_neg
hard,NON_LEAK,diverse_negative,לתיעוד פנימי - בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט ברוש.,0,memo,div_neg_24
hard,NON_LEAK,paired_negative_hr_salary,HR-884399 | המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,ticket,hr_salary_neg_7
hard,LEAK,paired_positive_hr_salary,"מתוך הדוח - המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,report,hr_salary_pos_197
hard,LEAK,paired_positive_confidentiality,מתוך הדוח: הקובץ נשמר במערכת הפנימית והוא מסווג לשימוש פנימי בלבד ואינו נועד להפצה.,1,report,confidentiality_pos_6
hard,NON_LEAK,diverse_negative,"נושא: סיכום
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,email,div_neg_218
hard,LEAK,diverse_positive,שולח: המסמך כולל נתוני שכר של הילה חדד עבור חודש מרץ.,1,chat,div_pos_205
hard,NON_LEAK,diverse_negative,מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,report,div_neg_197
hard,NON_LEAK,diverse_negative,"לתיעוד פנימי: בדוח מופיע רק שם החברה סלקום ותאריך יעד 2/4/2026, ללא מידע אישי.",0,memo,div_neg_5
hard,LEAK,diverse_positive,"נושא: עדכון
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור. תודה",1,email,div_pos_4
medium,LEAK,diverse_positive,"שולח: בנספח מופיעים פרטי החשבון של ליאור מלכה: בנק לאומי, חשבון 5542538540",1,chat,div_pos_52
hard,LEAK,paired_hard_positive,"נושא: טיפול
הפגישה עם ניר ביטון נקבעה ל23/6/2026 בנתניה, ובמסמך צורף גם הטלפון 0562467188.",1,email,pair_2_pos
hard,LEAK,diverse_positive,"נושא: בקשה
נא לשמור על סודיות: תוכנית ההשקה של מנוע גפן וקוד השם תוכנית רימון מצורפים.",1,email,div_pos_227
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: הועבר סיכום על דנה דנינו שעובד באלביט בתל אביב. תודה,0,report,pair_1_neg
hard,LEAK,focused_payroll_positive,"HR-866836 | בדוח של שיווק הופיעו שמות העובדים לצד נתוני שכר, בונוסים והערות אישיות. תודה",1,ticket,payroll_ctx_pos_59
hard,LEAK,focused_payroll_positive,"סיכום פגישה: בנספח מופיעים שמות העובדים, נתוני תגמול ובונוסים שנתיים.",1,meeting_note,payroll_ctx_pos_35
hard,NON_LEAK,paired_negative_person_context,HR-451300 | הועבר סיכום על נועה מזרחי שעובד בשופרסל בהרצליה.,0,ticket,person_context_neg_72
hard,LEAK,diverse_positive,מתוך הדוח: בדוח שהגיע מסורוקה מופיעים פרטי טיפול של טל אוחנה והאבחנה חרדה.,1,report,div_pos_215
medium,NON_LEAK,diverse_negative,REQ-345985 | הפגישה עם מנהל פיתוח תתקיים ביום ראשון בפתח תקווה,0,ticket,div_neg_46
hard,LEAK,diverse_positive,סיכום פגישה: לצורך זיהוי מול הספק הועבר מספר הזהות של נועה מזרחי: 371274115,1,meeting_note,div_pos_1
medium,LEAK,diverse_positive,מתוך הדוח: לצורך זיהוי מול הספק הועבר מספר הזהות של מיכל כהן: 184012808.,1,report,div_pos_199
medium,NON_LEAK,diverse_negative,"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,report,div_neg_150
hard,NON_LEAK,paired_negative_hr_salary,מתוך הדוח: המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,report,hr_salary_neg_166
medium,LEAK,diverse_positive,לתיעוד פנימי: הסיסמה הזמנית לחשבון של לימור סויסה היא Welcome2026! ויש להחליף אותה מיד.,1,memo,div_pos_171
hard,LEAK,diverse_positive,"מתוך הדוח: בנספח מופיעים פרטי החשבון של נועה מזרחי: בנק הפועלים, חשבון 8347566910.",1,report,div_pos_205
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.,0,memo,div_neg_123
medium,LEAK,diverse_positive,"לתיעוד פנימי: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של שרון סעדה. תודה",1,memo,div_pos_45
hard,NON_LEAK,paired_negative_meeting_phone,FIN-227019 | הפגישה עם עדי שלום נקבעה ל17/5/2026 בנתניה.,0,ticket,meeting_phone_neg_90
hard,LEAK,paired_positive_bank_account,SEC-105973 | יש לעדכן את טבלת ההזמנות עם חשבון הבנק 8233891787 של דוד כהן.,1,ticket,bank_account_pos_28
medium,NON_LEAK,diverse_negative,מתוך הדוח: המערכת החדשה תושק ב21/9/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,report,div_neg_225
hard,LEAK,diverse_positive,"מתוך הדוח: בנספח מופיעים פרטי החשבון של משה אוחנה: מזרחי טפחות, חשבון 3083593058. תודה",1,report,div_pos_178
hard,LEAK,diverse_positive,לתיעוד פנימי: הסיסמה הזמנית לחשבון של מיכל כהן היא Welcome2026! ויש להחליף אותה מיד. תודה,1,memo,div_pos_42
hard,LEAK,diverse_positive,סיכום פגישה: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,meeting_note,div_pos_212
hard,NON_LEAK,paired_hard_negative,"נושא: בקשה
הועבר סיכום על דנה דנינו שעובד בבזק ברעננה",0,email,pair_1_neg
medium,LEAK,diverse_positive,"לתיעוד פנימי: בנספח מופיעים פרטי החשבון של אורן אברהם: דיסקונט, חשבון 7935822181.",1,memo,div_pos_18
hard,LEAK,diverse_positive,"נושא: עדכון
הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות",1,email,div_pos_4
hard,LEAK,diverse_positive,FIN-743052 | אין להפיץ את קובץ השכר של תפעול.,1,ticket,div_pos_234
hard,LEAK,diverse_positive,סיכום פגישה: הסיסמה הזמנית לחשבון של אורן אברהם היא Welcome2026! ויש להחליף אותה מיד.,1,meeting_note,div_pos_37
hard,LEAK,paired_hard_positive,לתיעוד פנימי: בדוח הלקוח מופיע איש קשר בשם דוד כהן יחד עם כתובת המייל david.cohen@gmail.com.,1,memo,pair_3_pos
hard,LEAK,diverse_positive,שולח: לצורך זיהוי מול הספק הועבר מספר הזהות של טל אוחנה: 740265687.,1,chat,div_pos_59
hard,LEAK,paired_hard_positive,FIN-876787 | המסמך מזכיר את שיבא ואת רונית פרץ וכולל גם אבחנה של אסתמה,1,ticket,pair_6_pos
hard,NON_LEAK,paired_hard_negative,"תזכורת: המסמך מזכיר את רמב""ם ואת שירה אברהם בהקשר אדמיניסטרטיבי. תודה",0,chat,pair_6_neg
hard,LEAK,paired_positive_bank_account,REQ-952175 | יש לעדכן את טבלת ההזמנות עם חשבון הבנק 0596257197 של עמית אלקיים.,1,ticket,bank_account_pos_172
hard,NON_LEAK,paired_negative_meeting_phone,לתיעוד פנימי: הפגישה עם טל אוחנה נקבעה ל18/6/2026 בנתניה.,0,memo,meeting_phone_neg_143
hard,NON_LEAK,paired_negative_email_context,"נושא: עדכון
בדוח מופיע איש קשר בשם ליאור מלכה.",0,email,email_context_neg_178
hard,LEAK,focused_payroll_positive,"INC-632353 | בקובץ המצורף מופיעים שמות העובדים, נתוני שכר ובונוסים לרבעון האחרון.",1,ticket,payroll_ctx_pos_58
medium,LEAK,diverse_positive,"נושא: טיפול
הסיסמה הזמנית לחשבון של טל אוחנה היא Welcome2026! ויש להחליף אותה מיד.",1,email,div_pos_15
hard,LEAK,paired_hard_positive,מתוך הדוח: המסמך מזכיר את שיבא ואת יואב לוי וכולל גם אבחנה של אסתמה,1,report,pair_6_pos
hard,LEAK,diverse_positive,עדכון: שם המשתמש והסיסמה נשמרו במסמך משותף. תודה,1,chat,div_pos_44
